date,volume.estimate,smoothed.estimate,volume.estimate.stderr,storage.capacity.estimate,total.available.tanks,sampled.tanks,truth_value_mb
2014-06-05,9.11650718928,9.13661138947,0.537666250217,26.1586700884,124,19,
2014-06-06,8.97957676168,9.12496251436,0.535172844046,26.1586700884,124,44,
2014-06-07,8.99418163782,9.11428193418,0.546001686901,26.1586700884,124,44,
2014-06-08,8.87065694901,9.09536410755,0.553275397652,26.1586700884,124,44,
2014-06-09,8.96297371467,9.08259573726,0.56076643455,26.1586700884,124,44,
2014-06-10,8.96302896518,9.06982554085,0.567330365865,26.1586700884,124,44,
2014-06-11,8.32418291328,9.01445924848,0.536395894478,26.1586700884,124,89,
2014-06-12,8.51484477398,8.97179875174,0.54016168475,26.1586700884,124,89,
2014-06-13,8.51493000647,8.92913773328,0.544600797781,26.1586700884,124,89,
2014-06-14,8.51497113231,8.88915493916,0.548642847885,26.1586700884,124,89,
2014-06-15,8.51500256883,8.84907995392,0.552879581699,26.1586700884,124,89,
2014-06-16,8.51501290683,8.80899999987,0.557028079148,26.1586700884,124,89,
2014-06-17,8.5150500844,8.76891666521,0.561418284999,26.1586700884,124,89,
2014-06-18,8.51508389993,8.72883083686,0.565963516915,26.1586700884,124,89,
2014-06-19,8.51512644382,8.6887419965,0.571397313465,26.1586700884,124,89,
2014-06-20,8.51515692178,8.64865197867,0.57655610999,26.1586700884,124,89,
2014-06-21,8.5152155029,8.61769456141,0.580990191959,26.1586700884,124,89,
2014-06-22,8.62480974979,8.59306976888,0.577981966552,26.1586700884,124,89,
2014-06-23,8.5109175966,8.56908714538,0.584726337878,26.1586700884,124,91,
2014-06-24,9.08947970455,8.57752087804,0.582897775051,26.1586700884,124,92,
2014-06-25,9.25108851559,8.59672484807,0.596688006189,26.1586700884,124,92,
2014-06-26,8.69131295544,8.62120018421,0.590646597381,26.1586700884,124,92,
2014-06-27,8.7496272036,8.63685234619,0.607766737141,26.1586700884,124,89,
2014-06-28,8.74965608217,8.65250075124,0.612756713002,26.1586700884,124,89,
2014-06-29,8.74969666557,8.66814912012,0.617226731498,26.1586700884,124,89,
2014-06-30,8.74972759,8.68379745486,0.62216329664,26.1586700884,124,89,10.46631
2014-07-01,8.74975353087,8.6994468298,0.626506005554,26.1586700884,124,89,
2014-07-02,8.74974013405,8.71509283311,0.631074805228,26.1586700884,124,89,
2014-07-03,8.74972703879,8.73073570903,0.635703508054,26.1586700884,124,89,
2014-07-04,8.92806824287,8.7582651623,0.637802536034,26.1586700884,124,89,
2014-07-05,9.36881434242,8.81517565701,0.642735933744,26.1586700884,124,89,
2014-07-06,9.36884377782,8.87208420868,0.6474885822,26.1586700884,124,89,
2014-07-07,8.98812175146,8.89630500879,0.627287511068,26.1586700884,124,92,
2014-07-08,8.94651145653,8.92534459945,0.627406683074,26.1586700884,124,92,
2014-07-09,8.93125872767,8.91479653432,0.635346652774,26.1586700884,124,92,
2014-07-10,8.93124066873,8.89347334453,0.638835364655,26.1586700884,124,92,
2014-07-11,8.38118792868,8.87279834275,0.626517765325,26.1586700884,124,92,
2014-07-12,8.28529560968,8.84184290315,0.624107222995,26.1586700884,124,92,
2014-07-13,8.37290171664,8.81672594545,0.628016238206,26.1586700884,124,92,
2014-07-14,8.58006888407,8.80541742669,0.634374199297,26.1586700884,124,92,
2014-07-15,8.58518687626,8.79444804577,0.629350472797,26.1586700884,124,92,
2014-07-16,8.47406215,8.77606862038,0.641411286507,26.1586700884,124,92,
2014-07-17,8.53849511192,8.7619856189,0.64018992898,26.1586700884,124,92,
2014-07-18,8.53845291011,8.74790067699,0.643473228517,26.1586700884,124,92,
2014-07-19,8.5384249364,8.72192445656,0.646838745509,26.1586700884,124,92,
2014-07-20,8.42094759429,8.65873334002,0.616552298247,26.1586700884,124,93,
2014-07-21,9.14368709991,8.64372289482,0.610014712089,26.1586700884,124,93,
2014-07-22,8.88862617506,8.6370898564,0.609434623847,26.1586700884,124,93,
2014-07-23,8.55925365609,8.6112726697,0.620697528014,26.1586700884,124,93,
